Airline,Source,Destination,Duration,Total stops,Price,Departure Hour,Departure Min,Arrival Hour,Arrival Min
IndiGo,CCU,DEL,5.75,1,14992,15,10,20,55
AirAsia India,CCU,DEL,4.42,1,16254,12,0,16,25
SpiceJet,CCU,DEL,14.42,0,5599,3,20,17,45
IndiGo,CCU,DEL,8.92,2,16261,23,55,8,50
IndiGo,CCU,DEL,9.0,1,17047,23,55,8,55
Hahn Air Systems,CCU,DEL,7.92,1,33343,10,20,18,15
Hahn Air Systems,CCU,DEL,8.75,1,34854,9,35,18,20
Hahn Air Systems,CCU,DEL,8.83,1,34854,15,35,0,25
Hahn Air Systems,CCU,DEL,5.75,1,43707,11,20,17,5
SpiceJet,CCU,DEL,2.5,0,5850,6,35,9,5
Air India,CCU,DEL,2.0,0,6122,20,15,22,15
SpiceJet,CCU,DEL,14.58,0,4710,6,0,20,35
Air India,CCU,DEL,2.42,0,5912,6,50,9,15
Vistara,CCU,DEL,2.42,0,6151,18,45,21,10
Vistara,CCU,DEL,2.42,0,6252,7,10,9,35
Vistara,CCU,DEL,2.42,0,6301,20,20,22,45
Vistara,CCU,DEL,2.42,0,6462,15,20,17,45
Vistara,CCU,DEL,2.33,0,6567,10,15,12,35
SpiceJet,CCU,DEL,2.5,0,5266,6,35,9,5
SpiceJet,CCU,DEL,2.42,0,5711,15,20,17,45
AirAsia India,CCU,DEL,2.42,0,5853,7,40,10,5
Air India,CCU,DEL,2.92,0,5912,15,30,18,25
Air India,CCU,DEL,3.0,0,5912,10,30,13,30
GoFirst,CCU,DEL,2.5,0,6145,14,20,16,50
SpiceJet,CCU,DEL,2.5,0,5711,21,10,23,40
AirAsia India,CCU,DEL,2.5,0,5853,23,35,2,5
SpiceJet,CCU,DEL,14.42,0,5599,3,20,17,45
Air India,CCU,DEL,2.92,0,5912,15,30,18,25
IndiGo,CCU,DEL,2.25,0,6013,7,0,9,15
IndiGo,CCU,DEL,2.33,0,6013,18,10,20,30
IndiGo,CCU,DEL,2.33,0,6013,15,15,17,35
IndiGo,CCU,DEL,2.42,0,6013,20,20,22,45
Air India,CCU,DEL,3.0,0,5912,10,30,13,30
IndiGo,CCU,DEL,2.33,0,6942,11,40,14,0
GoFirst,CCU,DEL,2.5,0,7238,6,0,8,30
IndiGo,CCU,DEL,2.42,0,5157,5,20,7,45
IndiGo,CCU,DEL,2.5,0,5157,21,35,0,5
GoFirst,CCU,DEL,2.33,0,5200,5,45,8,5
SpiceJet,CCU,DEL,2.5,0,5711,21,10,23,40
AirAsia India,CCU,DEL,2.5,0,5853,23,35,2,5
AirAsia India,CCU,DEL,2.5,0,5853,1,25,3,55
IndiGo,CCU,DEL,2.42,0,6013,23,45,2,10
IndiGo,CCU,DEL,4.33,1,6102,14,10,18,30
IndiGo,CCU,DEL,4.92,1,6102,18,30,23,25
IndiGo,CCU,DEL,4.17,1,6596,18,0,22,10
IndiGo,CCU,DEL,5.33,1,6102,14,40,20,0
IndiGo,CCU,DEL,5.42,1,6102,19,0,0,25
IndiGo,CCU,DEL,5.5,1,6102,18,0,23,30
IndiGo,CCU,DEL,5.5,1,6102,17,35,23,5
IndiGo,CCU,DEL,6.08,1,6102,6,55,13,0
IndiGo,CCU,DEL,6.58,1,6102,14,40,21,15
IndiGo,CCU,DEL,6.92,1,6102,12,5,19,0
IndiGo,CCU,DEL,7.0,1,6102,14,55,21,55
AirAsia India,CCU,DEL,5.75,1,10001,9,10,14,55
IndiGo,CCU,DEL,4.92,1,10715,6,55,11,50
IndiGo,CCU,DEL,4.5,1,10821,12,5,16,35
AirAsia India,CCU,DEL,4.42,1,12252,12,0,16,25
Alaska Seaplanes,CCU,DEL,2.42,0,17062,15,20,17,45
Hahn Air Systems,CCU,DEL,2.5,0,17062,21,10,23,40
Hahn Air Systems,CCU,DEL,2.5,0,17062,6,35,9,5
Hahn Air Systems,CCU,DEL,2.42,0,18170,15,20,17,45
IndiGo,CCU,DEL,7.25,1,6102,7,15,14,30
IndiGo,CCU,DEL,7.5,1,6102,14,40,22,10
IndiGo,CCU,DEL,7.75,1,6102,12,50,20,35
IndiGo,CCU,DEL,8.08,1,6102,15,0,23,5
IndiGo,CCU,DEL,8.83,1,6102,14,40,23,30
GoFirst,CCU,DEL,8.83,1,10261,9,20,18,10
IndiGo,CCU,DEL,7.08,1,10583,12,50,19,55
IndiGo,CCU,DEL,7.08,1,10583,7,15,14,20
IndiGo,CCU,DEL,5.92,1,10625,16,20,22,15
IndiGo,CCU,DEL,6.5,1,10797,18,30,1,0
SpiceJet,CCU,DEL,8.75,1,10849,9,35,18,20
SpiceJet,CCU,DEL,8.83,1,11016,15,35,0,25
GoFirst,CCU,DEL,5.83,1,11114,16,40,22,30
GoFirst,CCU,DEL,7.5,1,11114,16,40,0,10
GoFirst,CCU,DEL,5.67,1,11755,12,55,18,35
GoFirst,CCU,DEL,6.33,1,12163,18,30,0,50
GoFirst,CCU,DEL,7.83,1,12163,18,30,2,20
IndiGo,CCU,DEL,5.75,1,12235,6,15,12,0
Air India,CCU,DEL,8.92,1,12288,9,25,18,20
IndiGo,CCU,DEL,6.42,1,12611,15,10,21,35
Air India,CCU,DEL,8.25,2,12708,10,25,18,40
AirAsia India,CCU,DEL,7.17,1,12775,13,15,20,25
AirAsia India,CCU,DEL,7.17,2,12775,13,15,20,25
AirAsia India,CCU,DEL,8.42,1,12775,15,30,23,55
AirAsia India,CCU,DEL,8.42,2,12775,15,30,23,55
Air India,CCU,DEL,8.25,1,12862,10,25,18,40
Vistara,CCU,DEL,6.5,1,12972,10,25,16,55
Vistara,CCU,DEL,7.67,1,12972,10,25,18,5
IndiGo,CCU,DEL,5.75,1,13088,15,10,20,55
Air India,CCU,DEL,5.75,1,13385,17,0,22,45
Vistara,CCU,DEL,6.58,1,13784,17,35,0,10
Vistara,CCU,DEL,7.33,1,13784,17,35,0,55
Air India,CCU,DEL,7.25,1,13934,8,25,15,40
AirAsia India,CCU,DEL,8.42,1,14453,13,10,21,35
AirAsia India,CCU,DEL,8.42,2,14597,13,10,21,35
SpiceJet,CCU,DEL,7.92,1,17041,10,20,18,15
SpiceJet,CCU,DEL,14.42,0,5599,3,20,17,45
IndiGo,CCU,DEL,9.0,1,15386,23,55,8,55
IndiGo,CCU,DEL,8.92,2,17073,23,55,8,50
Hahn Air Systems,CCU,DEL,8.75,1,34854,9,35,18,20
Hahn Air Systems,CCU,DEL,8.83,1,34854,15,35,0,25
Hahn Air Systems,CCU,DEL,7.92,1,38736,10,20,18,15
Hahn Air Systems,CCU,DEL,5.75,1,56988,11,20,17,5
Vistara,CCU,DEL,2.42,0,6078,20,20,22,45
Air India,CCU,DEL,2.0,0,6062,20,15,22,15
SpiceJet,CCU,DEL,14.58,0,4710,6,0,20,35
Air India,CCU,DEL,2.42,0,5912,6,50,9,15
Vistara,CCU,DEL,2.42,0,6078,20,20,22,45
Vistara,CCU,DEL,2.42,0,6078,18,45,21,10
Vistara,CCU,DEL,2.42,0,6184,7,10,9,35
Vistara,CCU,DEL,2.42,0,6406,15,20,17,45
SpiceJet,CCU,DEL,2.5,0,5266,6,35,9,5
SpiceJet,CCU,DEL,2.42,0,5711,15,20,17,45
AirAsia India,CCU,DEL,2.42,0,5853,7,40,10,5
GoFirst,CCU,DEL,2.5,0,6275,14,20,16,50
Vistara,CCU,DEL,2.33,0,7515,10,15,12,35
SpiceJet,CCU,DEL,2.5,0,5711,21,10,23,40
AirAsia India,CCU,DEL,2.5,0,5853,1,25,3,55
AirAsia India,CCU,DEL,2.5,0,5853,23,35,2,5
GoFirst,CCU,DEL,2.33,0,6275,5,45,8,5
SpiceJet,CCU,DEL,14.42,0,5599,3,20,17,45
IndiGo,CCU,DEL,2.33,0,6942,15,15,17,35
Vistara,CCU,DEL,2.33,0,7512,10,15,12,35
GoFirst,CCU,DEL,2.5,0,7238,6,0,8,30
IndiGo,CCU,DEL,2.33,0,7458,8,50,11,10
IndiGo,CCU,DEL,2.33,0,8180,11,40,14,0
GoFirst,CCU,DEL,2.33,0,5200,5,45,8,5
SpiceJet,CCU,DEL,2.5,0,5711,21,10,23,40
AirAsia India,CCU,DEL,2.5,0,5853,1,25,3,55
AirAsia India,CCU,DEL,2.5,0,5853,23,35,2,5
IndiGo,CCU,DEL,2.42,0,6013,23,45,2,10
IndiGo,CCU,DEL,2.42,0,6013,5,20,7,45
IndiGo,CCU,DEL,2.5,0,6013,21,35,0,5
Air India,CCU,DEL,3.0,0,8993,10,30,13,30
IndiGo,CCU,DEL,4.17,1,8187,18,0,22,10
IndiGo,CCU,DEL,5.5,1,8187,18,0,23,30
IndiGo,CCU,DEL,6.08,1,8187,6,55,13,0
IndiGo,CCU,DEL,5.33,1,8502,14,40,20,0
IndiGo,CCU,DEL,4.92,1,8603,18,30,23,25
IndiGo,CCU,DEL,5.42,1,8658,19,0,0,25
IndiGo,CCU,DEL,5.5,1,9008,17,35,23,5
Air India,CCU,DEL,4.75,1,9108,11,35,16,20
IndiGo,CCU,DEL,6.08,1,9128,9,15,15,20
AirAsia India,CCU,DEL,5.75,1,10001,9,10,14,55
IndiGo,CCU,DEL,4.92,1,10715,6,55,11,50
Alaska Seaplanes,CCU,DEL,2.42,0,17062,15,20,17,45
Hahn Air Systems,CCU,DEL,2.5,0,17062,6,35,9,5
Hahn Air Systems,CCU,DEL,2.5,0,17062,21,10,23,40
Hahn Air Systems,CCU,DEL,2.42,0,18170,15,20,17,45
IndiGo,CCU,DEL,7.75,1,8059,12,50,20,35
IndiGo,CCU,DEL,6.58,1,8502,14,40,21,15
IndiGo,CCU,DEL,7.5,1,8502,14,40,22,10
IndiGo,CCU,DEL,8.83,1,8502,14,40,23,30
IndiGo,CCU,DEL,7.25,1,8627,7,15,14,30
IndiGo,CCU,DEL,6.92,1,8658,12,5,19,0
IndiGo,CCU,DEL,7.0,1,9128,14,55,21,55
IndiGo,CCU,DEL,8.5,1,9128,14,55,23,25
IndiGo,CCU,DEL,7.08,1,10228,7,15,14,20
IndiGo,CCU,DEL,7.08,1,10228,12,50,19,55
GoFirst,CCU,DEL,6.33,1,10562,18,30,0,50
SpiceJet,CCU,DEL,8.75,1,10849,9,35,18,20
GoFirst,CCU,DEL,7.83,1,10852,18,30,2,20
IndiGo,CCU,DEL,5.92,1,10962,16,20,22,15
SpiceJet,CCU,DEL,8.83,1,11016,15,35,0,25
GoFirst,CCU,DEL,5.83,1,11065,16,40,22,30
GoFirst,CCU,DEL,8.83,1,11554,9,20,18,10
GoFirst,CCU,DEL,7.5,1,11593,16,40,0,10
IndiGo,CCU,DEL,6.5,1,11643,18,30,1,0
GoFirst,CCU,DEL,5.67,1,12192,12,55,18,35
Air India,CCU,DEL,8.92,1,12288,9,25,18,20
Vistara,CCU,DEL,6.58,1,12464,17,35,0,10
Vistara,CCU,DEL,7.33,1,12464,17,35,0,55
IndiGo,CCU,DEL,6.67,1,12777,16,15,22,55
IndiGo,CCU,DEL,6.42,1,13095,15,10,21,35
Vistara,CCU,DEL,7.67,1,13182,10,25,18,5
Vistara,CCU,DEL,6.5,1,13521,10,25,16,55
AirAsia India,CCU,DEL,7.17,2,13594,13,15,20,25
IndiGo,CCU,DEL,5.75,1,13633,6,15,12,0
AirAsia India,CCU,DEL,7.17,1,13668,13,15,20,25
IndiGo,CCU,DEL,4.5,1,14042,12,5,16,35
Air India,CCU,DEL,8.25,2,14353,10,25,18,40
Air India,CCU,DEL,7.25,1,14404,8,25,15,40
GoFirst,CCU,DEL,7.33,1,14411,17,30,0,50
AirAsia India,CCU,DEL,8.42,1,14453,13,10,21,35
AirAsia India,CCU,DEL,8.42,2,14597,13,10,21,35
IndiGo,CCU,DEL,5.75,1,14992,15,10,20,55
SpiceJet,CCU,DEL,7.92,1,15615,10,20,18,15
AirAsia India,CCU,DEL,4.42,1,18183,12,0,16,25
Air India,CCU,DEL,6.67,1,18922,12,0,18,40
SpiceJet,CCU,DEL,14.42,0,5599,3,20,17,45
IndiGo,CCU,DEL,9.0,1,15289,23,55,8,55
IndiGo,CCU,DEL,8.92,2,21859,23,55,8,50
Hahn Air Systems,CCU,DEL,8.75,1,34854,9,35,18,20
Hahn Air Systems,CCU,DEL,8.83,1,34854,15,35,0,25
Hahn Air Systems,CCU,DEL,7.92,1,35416,10,20,18,15
Hahn Air Systems,CCU,DEL,5.75,1,56988,11,20,17,5
Air India,CCU,DEL,2.0,0,6612,20,15,22,15
GoFirst,CCU,DEL,2.33,0,5726,5,45,8,5
Vistara,CCU,DEL,2.42,0,6301,20,20,22,45
AirAsia India,CCU,DEL,2.42,0,5861,7,40,10,5
SpiceJet,CCU,DEL,2.42,0,5889,15,20,17,45
Air India,CCU,DEL,2.42,0,6402,6,50,9,15
Vistara,CCU,DEL,2.42,0,6602,18,45,21,10
Vistara,CCU,DEL,2.42,0,6612,7,10,9,35
Vistara,CCU,DEL,2.33,0,7032,10,15,12,35
Vistara,CCU,DEL,2.42,0,7137,15,20,17,45
SpiceJet,CCU,DEL,2.5,0,5889,6,35,9,5
Air India,CCU,DEL,2.92,0,6612,15,30,18,25
Air India,CCU,DEL,3.0,0,6612,10,30,13,30
GoFirst,CCU,DEL,2.5,0,6874,14,20,16,50
AirAsia India,CCU,DEL,2.5,0,5861,1,25,3,55
Vistara,CCU,DEL,2.42,0,6147,20,20,22,45
Vistara,CCU,DEL,2.42,0,6147,18,45,21,10
Vistara,CCU,DEL,2.42,0,6462,7,10,9,35
Vistara,CCU,DEL,2.33,0,6882,10,15,12,35
Vistara,CCU,DEL,2.42,0,6987,15,20,17,45
GoFirst,CCU,DEL,2.33,0,5725,5,45,8,5
Alaska Seaplanes,CCU,DEL,2.42,0,17062,15,20,17,45
Air India,CCU,DEL,2.92,0,6062,15,30,18,25
Air India,CCU,DEL,3.0,0,6062,10,30,13,30
GoFirst,CCU,DEL,2.5,0,6328,6,0,8,30
IndiGo,CCU,DEL,2.17,0,6425,10,10,12,20
IndiGo,CCU,DEL,2.33,0,6425,8,50,11,10
IndiGo,CCU,DEL,2.33,0,6425,15,15,17,35
IndiGo,CCU,DEL,2.42,0,5157,23,45,2,10
IndiGo,CCU,DEL,2.33,0,7458,11,40,14,0
IndiGo,CCU,DEL,2.5,0,5157,21,35,0,5
SpiceJet,CCU,DEL,2.5,0,5717,21,10,23,40
GoFirst,CCU,DEL,2.33,0,5725,5,45,8,5
AirAsia India,CCU,DEL,2.5,0,5853,1,25,3,55
AirAsia India,CCU,DEL,2.5,0,5853,23,35,2,5
IndiGo,CCU,DEL,2.42,0,6013,5,20,7,45
IndiGo,CCU,DEL,4.17,1,7767,18,0,22,10
IndiGo,CCU,DEL,5.5,1,7767,18,0,23,30
IndiGo,CCU,DEL,4.92,1,8603,18,30,23,25
IndiGo,CCU,DEL,7.75,1,8059,12,50,20,35
IndiGo,CCU,DEL,6.08,1,8187,6,55,13,0
IndiGo,CCU,DEL,7.25,1,8627,7,15,14,30
IndiGo,CCU,DEL,5.33,1,9237,14,40,20,0
IndiGo,CCU,DEL,6.58,1,9237,14,40,21,15
IndiGo,CCU,DEL,7.5,1,9237,14,40,22,10
IndiGo,CCU,DEL,5.42,1,9498,19,0,0,25
AirAsia India,CCU,DEL,5.75,1,9875,9,10,14,55
IndiGo,CCU,DEL,7.0,1,9885,14,55,21,55
IndiGo,CCU,DEL,5.92,1,10026,16,20,22,15
IndiGo,CCU,DEL,4.92,1,10754,6,55,11,50
Air India,CCU,DEL,6.67,1,12077,12,0,18,40
IndiGo,CCU,DEL,4.5,1,12266,12,5,16,35
GoFirst,CCU,DEL,5.83,1,12455,16,40,22,30
GoFirst,CCU,DEL,6.33,1,13333,18,30,0,50
Vistara,CCU,DEL,6.58,1,14571,17,35,0,10
Vistara,CCU,DEL,6.5,1,14629,10,25,16,55
Alaska Seaplanes,CCU,DEL,2.42,0,17062,15,20,17,45
Hahn Air Systems,CCU,DEL,2.5,0,17062,21,10,23,40
Hahn Air Systems,CCU,DEL,2.5,0,17062,6,35,9,5
Hahn Air Systems,CCU,DEL,2.42,0,18170,15,20,17,45
IndiGo,CCU,DEL,8.83,1,9237,14,40,23,30
IndiGo,CCU,DEL,8.5,1,9653,14,55,23,25
IndiGo,CCU,DEL,8.5,1,9885,7,25,15,55
SpiceJet,CCU,DEL,8.75,1,10855,9,35,18,20
Air India,CCU,DEL,8.25,2,11298,10,25,18,40
Air India,CCU,DEL,8.25,1,11759,10,25,18,40
GoFirst,CCU,DEL,8.83,1,11937,9,20,18,10
IndiGo,CCU,DEL,7.67,1,12027,14,40,22,20
Air India,CCU,DEL,8.92,1,12288,9,25,18,20
GoFirst,CCU,DEL,7.75,1,13317,16,25,0,10
AirAsia India,CCU,DEL,7.17,2,13468,13,15,20,25
AirAsia India,CCU,DEL,7.17,1,13594,13,15,20,25
GoFirst,CCU,DEL,7.33,1,13757,17,30,0,50
SpiceJet,CCU,DEL,8.83,1,13845,15,35,0,25
GoFirst,CCU,DEL,7.83,1,13984,18,30,2,20
IndiGo,CCU,DEL,6.67,1,14031,16,15,22,55
IndiGo,CCU,DEL,5.75,1,14128,15,10,20,55
AirAsia India,CCU,DEL,8.42,1,14453,13,10,21,35
AirAsia India,CCU,DEL,8.42,2,14461,13,10,21,35
Vistara,CCU,DEL,7.33,1,14571,17,35,0,55
Vistara,CCU,DEL,7.67,1,14851,10,25,18,5
IndiGo,CCU,DEL,9.0,1,15478,23,55,8,55
GoFirst,CCU,DEL,5.67,1,15835,12,55,18,35
AirAsia India,CCU,DEL,4.42,1,19041,12,0,16,25
SpiceJet,CCU,DEL,7.92,1,20944,10,20,18,15
IndiGo,CCU,DEL,8.92,2,24289,23,55,8,50
Air India,CCU,DEL,9.17,2,33801,5,35,14,45
Hahn Air Systems,CCU,DEL,8.75,1,34854,9,35,18,20
Hahn Air Systems,CCU,DEL,8.83,1,35333,15,35,0,25
Air India,CCU,DEL,9.17,1,35909,5,35,14,45
Hahn Air Systems,CCU,DEL,7.92,1,40821,10,20,18,15
Hahn Air Systems,CCU,DEL,5.75,1,53860,11,20,17,5
Vistara,CCU,DEL,2.42,0,6078,18,45,21,10
Air India,CCU,DEL,2.0,0,6062,20,15,22,15
SpiceJet,CCU,DEL,2.5,0,5266,6,35,9,5
Air India,CCU,DEL,2.42,0,6062,6,50,9,15
Vistara,CCU,DEL,2.42,0,6078,18,45,21,10
Vistara,CCU,DEL,2.42,0,6078,20,20,22,45
Vistara,CCU,DEL,2.42,0,6151,7,10,9,35
Vistara,CCU,DEL,2.33,0,6296,10,15,12,35
Vistara,CCU,DEL,2.42,0,6406,15,20,17,45
SpiceJet,CCU,DEL,2.42,0,5717,15,20,17,45
AirAsia India,CCU,DEL,2.42,0,5853,7,40,10,5
Air India,CCU,DEL,2.92,0,6062,15,30,18,25
Air India,CCU,DEL,3.0,0,6062,10,30,13,30
GoFirst,CCU,DEL,2.5,0,6154,14,20,16,50
GoFirst,CCU,DEL,2.5,0,7236,6,0,8,30
SpiceJet,CCU,DEL,2.5,0,5717,21,10,23,40
Vistara,CCU,DEL,2.33,0,6357,10,15,12,35
Vistara,CCU,DEL,2.42,0,6462,15,20,17,45
IndiGo,CCU,DEL,2.42,0,5711,8,45,11,10
AirAsia India,CCU,DEL,2.42,0,5853,7,40,10,5
Air India,CCU,DEL,2.92,0,6062,15,30,18,25
Air India,CCU,DEL,3.0,0,6062,10,30,13,30
GoFirst,CCU,DEL,2.5,0,6328,6,0,8,30
IndiGo,CCU,DEL,2.33,0,6425,11,40,14,0
IndiGo,CCU,DEL,2.42,0,5157,23,45,2,10
IndiGo,CCU,DEL,2.42,0,5157,5,20,7,45
IndiGo,CCU,DEL,2.5,0,5157,21,35,0,5
GoFirst,CCU,DEL,2.33,0,5626,5,45,8,5
SpiceJet,CCU,DEL,2.5,0,5717,21,10,23,40
AirAsia India,CCU,DEL,2.5,0,5853,1,25,3,55
AirAsia India,CCU,DEL,2.5,0,5853,23,35,2,5
IndiGo,CCU,DEL,4.17,1,6102,18,0,22,10
IndiGo,CCU,DEL,4.33,1,6102,14,10,18,30
IndiGo,CCU,DEL,4.92,1,6102,18,30,23,25
IndiGo,CCU,DEL,5.33,1,6102,14,40,20,0
IndiGo,CCU,DEL,5.42,1,6102,19,0,0,25
IndiGo,CCU,DEL,5.5,1,6102,17,35,23,5
IndiGo,CCU,DEL,5.5,1,6102,18,0,23,30
IndiGo,CCU,DEL,6.08,1,6102,6,55,13,0
IndiGo,CCU,DEL,7.17,1,6050,8,45,15,55
IndiGo,CCU,DEL,6.58,1,6102,14,40,21,15
IndiGo,CCU,DEL,6.92,1,6102,12,5,19,0
IndiGo,CCU,DEL,7.0,1,6102,14,55,21,55
IndiGo,CCU,DEL,7.25,1,6102,7,15,14,30
IndiGo,CCU,DEL,7.75,1,6102,12,50,20,35
IndiGo,CCU,DEL,8.08,1,6102,15,0,23,5
IndiGo,CCU,DEL,8.5,1,6102,7,25,15,55
IndiGo,CCU,DEL,8.83,1,6102,14,40,23,30
IndiGo,CCU,DEL,5.92,1,9782,16,20,22,15
AirAsia India,CCU,DEL,5.75,1,9911,9,10,14,55
IndiGo,CCU,DEL,4.92,1,10294,6,55,11,50
GoFirst,CCU,DEL,5.83,1,11065,16,40,22,30
IndiGo,CCU,DEL,4.5,1,11411,12,5,16,35
GoFirst,CCU,DEL,6.33,1,12163,18,30,0,50
Air India,CCU,DEL,5.75,1,12288,17,0,22,45
Vistara,CCU,DEL,6.58,1,12869,17,35,0,10
Vistara,CCU,DEL,6.5,1,12972,10,25,16,55
GoFirst,CCU,DEL,5.67,1,13918,12,55,18,35
Alaska Seaplanes,CCU,DEL,2.42,0,17062,15,20,17,45
Hahn Air Systems,CCU,DEL,2.5,0,17062,21,10,23,40
Hahn Air Systems,CCU,DEL,2.5,0,17062,6,35,9,5
Hahn Air Systems,CCU,DEL,2.42,0,18170,15,20,17,45
IndiGo,CCU,DEL,9.25,1,6102,14,10,23,25
IndiGo,CCU,DEL,7.08,1,9846,12,50,19,55
IndiGo,CCU,DEL,7.08,1,10201,7,15,14,20
GoFirst,CCU,DEL,8.83,1,10644,9,20,18,10
SpiceJet,CCU,DEL,8.75,1,10855,9,35,18,20
AirAsia India,CCU,DEL,6.67,1,11030,18,40,1,20
GoFirst,CCU,DEL,7.5,1,11065,16,40,0,10
AirAsia India,CCU,DEL,6.5,1,11092,5,25,11,55
SpiceJet,CCU,DEL,8.83,1,11199,15,35,0,25
Air India,CCU,DEL,8.25,2,11298,10,25,18,40
Air India,CCU,DEL,8.83,1,11921,9,50,18,40
Air India,CCU,DEL,8.25,1,12082,10,25,18,40
GoFirst,CCU,DEL,7.83,1,12163,18,30,2,20
Air India,CCU,DEL,8.92,1,12288,9,25,18,20
IndiGo,CCU,DEL,6.67,1,12328,16,15,22,55
AirAsia India,CCU,DEL,7.17,2,12609,13,15,20,25
AirAsia India,CCU,DEL,7.17,1,12775,13,15,20,25
Vistara,CCU,DEL,7.33,1,12869,17,35,0,55
Vistara,CCU,DEL,7.67,1,12972,10,25,18,5
IndiGo,CCU,DEL,5.75,1,14224,6,15,12,0
AirAsia India,CCU,DEL,8.42,1,14453,13,10,21,35
AirAsia India,CCU,DEL,8.42,2,14461,13,10,21,35
IndiGo,CCU,DEL,9.0,1,15752,23,55,8,55
AirAsia India,CCU,DEL,4.42,1,17081,12,0,16,25
IndiGo,CCU,DEL,8.92,2,16388,23,55,8,50
Hahn Air Systems,CCU,DEL,8.75,1,34854,9,35,18,20
Hahn Air Systems,CCU,DEL,8.83,1,34854,15,35,0,25
Hahn Air Systems,CCU,DEL,7.92,1,40661,10,20,18,15
Hahn Air Systems,CCU,DEL,5.75,1,54113,11,20,17,5
Air India,CCU,DEL,2.0,0,6402,20,15,22,15
GoFirst,CCU,DEL,2.33,0,5726,5,45,8,5
Vistara,CCU,DEL,2.42,0,6301,18,45,21,10
SpiceJet,CCU,DEL,2.42,0,5889,15,20,17,45
Vistara,CCU,DEL,2.42,0,6301,20,20,22,45
Vistara,CCU,DEL,2.42,0,6402,7,10,9,35
Air India,CCU,DEL,2.42,0,6402,6,50,9,15
Vistara,CCU,DEL,2.33,0,6507,10,15,12,35
Vistara,CCU,DEL,2.42,0,6612,15,20,17,45
GoFirst,CCU,DEL,2.5,0,5726,14,20,16,50
AirAsia India,CCU,DEL,2.42,0,5861,7,40,10,5
SpiceJet,CCU,DEL,2.5,0,5889,6,35,9,5
Air India,CCU,DEL,2.92,0,6402,15,30,18,25
Air India,CCU,DEL,3.0,0,6402,10,30,13,30
AirAsia India,CCU,DEL,2.5,0,5861,23,35,2,5
Vistara,CCU,DEL,2.42,0,6147,20,20,22,45
Vistara,CCU,DEL,2.42,0,6147,18,45,21,10
GoFirst,CCU,DEL,2.58,0,5000,14,20,16,55
Vistara,CCU,DEL,2.42,0,6252,7,10,9,35
Vistara,CCU,DEL,2.33,0,6357,10,15,12,35
Vistara,CCU,DEL,2.42,0,6462,15,20,17,45
GoFirst,CCU,DEL,2.33,0,5725,5,45,8,5
Alaska Seaplanes,CCU,DEL,2.42,0,17062,15,20,17,45
IndiGo,CCU,DEL,2.33,0,5711,8,50,11,10
SpiceJet,CCU,DEL,2.42,0,5717,15,20,17,45
AirAsia India,CCU,DEL,2.42,0,5853,7,40,10,5
Air India,CCU,DEL,2.92,0,5912,15,30,18,25
Air India,CCU,DEL,3.0,0,5912,10,30,13,30
IndiGo,CCU,DEL,2.25,0,6013,7,0,9,15
IndiGo,CCU,DEL,2.33,0,6013,11,40,14,0
GoFirst,CCU,DEL,2.5,0,6453,6,0,8,30
IndiGo,CCU,DEL,2.42,0,5157,23,45,2,10
IndiGo,CCU,DEL,2.42,0,5157,5,20,7,45
IndiGo,CCU,DEL,2.5,0,5157,21,35,0,5
SpiceJet,CCU,DEL,2.5,0,5717,21,10,23,40
GoFirst,CCU,DEL,2.33,0,5725,5,45,8,5
AirAsia India,CCU,DEL,2.5,0,5853,23,35,2,5
AirAsia India,CCU,DEL,2.5,0,5853,1,25,3,55
IndiGo,CCU,DEL,4.17,1,6102,18,0,22,10
IndiGo,CCU,DEL,4.92,1,6102,18,30,23,25
IndiGo,CCU,DEL,5.33,1,6102,14,40,20,0
IndiGo,CCU,DEL,5.42,1,6102,19,0,0,25
IndiGo,CCU,DEL,5.5,1,6102,18,0,23,30
IndiGo,CCU,DEL,5.5,1,6402,17,35,23,5
IndiGo,CCU,DEL,6.08,1,6102,6,55,13,0
IndiGo,CCU,DEL,6.58,1,6102,14,40,21,15
IndiGo,CCU,DEL,6.92,1,6102,12,5,19,0
IndiGo,CCU,DEL,7.0,1,6102,14,55,21,55
IndiGo,CCU,DEL,7.25,1,6102,7,15,14,30
IndiGo,CCU,DEL,7.5,1,6102,14,40,22,10
IndiGo,CCU,DEL,7.75,1,6102,12,50,20,35
IndiGo,CCU,DEL,8.08,1,6102,15,0,23,5
IndiGo,CCU,DEL,8.5,1,6102,14,55,23,25
IndiGo,CCU,DEL,8.83,1,6102,14,40,23,30
IndiGo,CCU,DEL,5.92,1,10406,16,20,22,15
GoFirst,CCU,DEL,6.33,1,10562,18,30,0,50
AirAsia India,CCU,DEL,5.75,1,10714,9,10,14,55
IndiGo,CCU,DEL,4.92,1,10715,6,55,11,50
GoFirst,CCU,DEL,5.83,1,11114,16,40,22,30
Air India,CCU,DEL,6.67,1,11607,12,0,18,40
IndiGo,CCU,DEL,4.5,1,11987,12,5,16,35
Air India,CCU,DEL,5.75,1,12288,17,0,22,45
Vistara,CCU,DEL,6.58,1,12869,17,35,0,10
Alaska Seaplanes,CCU,DEL,2.42,0,17062,15,20,17,45
Hahn Air Systems,CCU,DEL,2.5,0,17062,6,35,9,5
Hahn Air Systems,CCU,DEL,2.5,0,17062,21,10,23,40
